section,type,field,party,candidate,got,expected,comment
080300001,preferences,candidate,28,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300001,preferences,candidate,28,105,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300001,preferences,candidate,28,110,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300001,preferences,candidate,28,Без,total=1 paper=0 machine=1,total=24 paper=13 machine=11,unknown_cause
080300002,protocol,machine_ballots,,,0,80,likely_ocr: value missed (read as 0/empty)
080300002,protocol,no_support_machine,,,0,2,likely_ocr: value missed (read as 0/empty)
080300003,votes,party_votes,8,,total=59 paper=59 machine=0,total=65 paper=59 machine=6,possible_ocr: small difference
080300003,votes,party_votes,12,,total=0 paper=0 machine=0,total=5 paper=0 machine=5,
080300003,votes,party_votes,13,,total=23 paper=23 machine=0,total=26 paper=23 machine=3,possible_ocr: small difference
080300003,votes,party_votes,24,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300003,votes,party_votes,28,,total=2 paper=0 machine=2,total=3 paper=1 machine=2,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,17,101,total=0 paper=0 machine=0,total=4 paper=4 machine=0,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,17,102,total=4 paper=4 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300003,preferences,candidate,17,103,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300003,preferences,candidate,17,Без,total=0 paper=0 machine=0,total=6 paper=6 machine=0,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,18,103,total=0 paper=0 machine=0,total=13 paper=8 machine=5,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,18,104,total=13 paper=8 machine=5,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300003,preferences,candidate,18,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,18,109,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300003,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=5 paper=1 machine=4,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,24,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,26,101,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,26,102,total=1 paper=0 machine=1,total=2 paper=2 machine=0,likely_ocr: single digit differs
080300003,preferences,candidate,26,103,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300003,preferences,candidate,26,Без,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,28,104,total=0 paper=0 machine=0,total=2 paper=0 machine=2,likely_ocr: value missed (read as 0/empty)
080300003,preferences,candidate,28,105,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300003,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300004,protocol,machine_ballots,,,3,83,unknown_cause
080300004,votes,party_votes,4,,total=0 paper=0 machine=0,total=5 paper=4 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,votes,party_votes,7,,total=0 paper=0 machine=0,total=12 paper=3 machine=9,likely_ocr: value missed (read as 0/empty)
080300004,votes,party_votes,8,,total=0 paper=0 machine=0,total=11 paper=10 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,votes,party_votes,12,,total=0 paper=0 machine=0,total=17 paper=8 machine=9,likely_ocr: value missed (read as 0/empty)
080300004,votes,party_votes,13,,total=0 paper=0 machine=0,total=24 paper=21 machine=3,likely_ocr: value missed (read as 0/empty)
080300004,votes,party_votes,17,,total=4 paper=0 machine=4,total=9 paper=5 machine=4,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,4,109,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,4,Без,total=1 paper=0 machine=1,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300004,preferences,candidate,7,Без,total=5 paper=0 machine=5,total=6 paper=1 machine=5,high_prob_ocr: single digit confusion
080300004,preferences,candidate,12,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,13,108,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,17,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,17,106,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,17,107,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300004,preferences,candidate,17,109,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,17,Без,total=2 paper=2 machine=0,total=4 paper=2 machine=2,likely_ocr: single digit differs
080300004,preferences,candidate,18,101,total=6 paper=6 machine=0,total=8 paper=6 machine=2,high_prob_ocr: single digit confusion
080300004,preferences,candidate,18,103,total=8 paper=6 machine=2,total=17 paper=6 machine=11,unknown_cause
080300004,preferences,candidate,18,105,total=13 paper=2 machine=11,total=2 paper=2 machine=0,unknown: large difference
080300004,preferences,candidate,18,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,18,110,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,18,Без,total=8 paper=8 machine=0,total=18 paper=8 machine=10,unknown_cause
080300004,preferences,candidate,21,101,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,21,103,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,21,Без,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,26,101,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,26,102,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,26,103,total=1 paper=0 machine=1,total=2 paper=0 machine=2,likely_ocr: single digit differs
080300004,preferences,candidate,26,104,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,26,105,total=2 paper=0 machine=2,total=3 paper=0 machine=3,likely_ocr: single digit differs
080300004,preferences,candidate,26,107,total=3 paper=0 machine=3,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,26,110,total=0 paper=0 machine=0,total=5 paper=0 machine=5,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,26,Без,total=3 paper=3 machine=0,total=10 paper=3 machine=7,unknown_cause
080300004,preferences,candidate,28,101,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300004,preferences,candidate,28,103,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,28,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,28,106,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,28,107,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300004,preferences,candidate,28,109,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300004,preferences,candidate,28,Без,total=3 paper=3 machine=0,total=9 paper=3 machine=6,likely_ocr: single digit differs
080300005,preferences,candidate,5,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300006,votes,party_votes,12,,total=28 paper=4 machine=24,total=51 paper=24 machine=27,unknown_cause
080300006,preferences,candidate,18,Без,total=24 paper=14 machine=10,total=27 paper=17 machine=10,likely_ocr: single digit differs
080300007,preferences,candidate,4,101,total=2 paper=2 machine=0,total=3 paper=2 machine=1,likely_ocr: single digit differs
080300008,protocol,machine_ballots,,,0,113,likely_ocr: value missed (read as 0/empty)
080300008,protocol,no_support_machine,,,0,11,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,4,109,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,4,110,total=4 paper=0 machine=4,total=1 paper=0 machine=1,high_prob_ocr: single digit confusion
080300008,preferences,candidate,4,Без,total=5 paper=5 machine=0,total=9 paper=5 machine=4,likely_ocr: single digit differs
080300008,preferences,candidate,7,110,total=7 paper=0 machine=7,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,7,Без,total=3 paper=3 machine=0,total=10 paper=3 machine=7,unknown_cause
080300008,preferences,candidate,12,110,total=8 paper=0 machine=8,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,12,Без,total=10 paper=10 machine=0,total=18 paper=10 machine=8,high_prob_ocr: single digit confusion
080300008,preferences,candidate,13,110,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,13,Без,total=0 paper=0 machine=0,total=2 paper=0 machine=2,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,17,101,total=0 paper=0 machine=0,total=4 paper=1 machine=3,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,17,102,total=4 paper=1 machine=3,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,17,105,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,17,107,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,17,Без,total=0 paper=0 machine=0,total=3 paper=1 machine=2,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,18,101,total=0 paper=0 machine=0,total=5 paper=3 machine=2,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,18,102,total=5 paper=3 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,18,103,total=0 paper=0 machine=0,total=16 paper=8 machine=8,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,18,104,total=16 paper=8 machine=8,total=1 paper=1 machine=0,unknown: large difference
080300008,preferences,candidate,18,105,total=1 paper=1 machine=0,total=6 paper=5 machine=1,likely_ocr: single digit differs
080300008,preferences,candidate,18,106,total=6 paper=5 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=15 paper=7 machine=8,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,21,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,23,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,26,101,total=0 paper=0 machine=0,total=2 paper=0 machine=2,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,26,102,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,26,103,total=0 paper=0 machine=0,total=4 paper=1 machine=3,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,26,104,total=4 paper=1 machine=3,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,26,105,total=0 paper=0 machine=0,total=3 paper=1 machine=2,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,26,106,total=3 paper=1 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,26,110,total=1 paper=0 machine=1,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300008,preferences,candidate,26,Без,total=1 paper=1 machine=0,total=4 paper=2 machine=2,high_prob_ocr: single digit confusion
080300008,preferences,candidate,28,101,total=0 paper=0 machine=0,total=3 paper=0 machine=3,likely_ocr: value missed (read as 0/empty)
080300008,preferences,candidate,28,102,total=3 paper=0 machine=3,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300008,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=13 paper=6 machine=7,likely_ocr: value missed (read as 0/empty)
080300009,protocol,voter_list_count,,,21,621,unknown_cause
080300009,protocol,machine_ballots,,,0,74,likely_ocr: value missed (read as 0/empty)
080300009,protocol,no_support_machine,,,0,1,likely_ocr: value missed (read as 0/empty)
080300009,votes,party_votes,17,,total=13 paper=7 machine=6,total=10 paper=4 machine=6,likely_ocr: single digit differs
080300009,preferences,candidate,4,106,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,7,Без,total=4 paper=3 machine=1,total=10 paper=3 machine=7,unknown_cause
080300009,preferences,candidate,12,101,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,12,104,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,12,107,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,12,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,13,101,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,17,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,17,102,total=1 paper=1 machine=0,total=1 paper=0 machine=1,possible_ocr: small difference
080300009,preferences,candidate,17,103,total=1 paper=0 machine=1,total=1 paper=1 machine=0,possible_ocr: small difference
080300009,preferences,candidate,17,104,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,17,107,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,17,108,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,17,Без,total=0 paper=0 machine=0,total=6 paper=2 machine=4,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,18,101,total=0 paper=0 machine=0,total=6 paper=3 machine=3,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,18,102,total=6 paper=3 machine=3,total=2 paper=2 machine=0,likely_ocr: single digit differs
080300009,preferences,candidate,18,103,total=2 paper=2 machine=0,total=9 paper=5 machine=4,likely_ocr: single digit differs
080300009,preferences,candidate,18,104,total=9 paper=5 machine=4,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,18,105,total=0 paper=0 machine=0,total=3 paper=2 machine=1,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,18,106,total=3 paper=2 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,18,108,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,18,109,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=12 paper=8 machine=4,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,21,Без,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,26,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,26,103,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,26,104,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,26,105,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,26,110,total=0 paper=0 machine=0,total=3 paper=0 machine=3,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,26,Без,total=3 paper=0 machine=3,total=8 paper=1 machine=7,high_prob_ocr: single digit confusion
080300009,preferences,candidate,28,101,total=0 paper=0 machine=0,total=6 paper=2 machine=4,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,28,102,total=6 paper=2 machine=4,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,28,106,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,28,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,28,108,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300009,preferences,candidate,28,109,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300009,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=9 paper=5 machine=4,likely_ocr: value missed (read as 0/empty)
080300010,protocol,voted_count,,,146,176,likely_ocr: single digit differs
080300010,votes,party_votes,4,,total=6 paper=0 machine=6,total=14 paper=8 machine=6,likely_ocr: value missed (read as 0/empty)
080300010,votes,party_votes,8,,total=1 paper=0 machine=1,total=2 paper=1 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,votes,party_votes,12,,total=21 paper=0 machine=21,total=40 paper=19 machine=21,likely_ocr: value missed (read as 0/empty)
080300010,votes,party_votes,13,,total=3 paper=0 machine=3,total=5 paper=2 machine=3,likely_ocr: value missed (read as 0/empty)
080300010,votes,party_votes,16,,total=1 paper=0 machine=1,total=3 paper=2 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,votes,party_votes,17,,total=4 paper=0 machine=4,total=12 paper=8 machine=4,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,2,110,total=1 paper=0 machine=1,EXTRA,extra_data
080300010,preferences,candidate,2,Без,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,4,101,total=1 paper=0 machine=1,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300010,preferences,candidate,4,103,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,4,105,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,4,107,total=5 paper=5 machine=0,total=2 paper=2 machine=0,likely_ocr: single digit differs
080300010,preferences,candidate,4,110,total=5 paper=0 machine=5,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,4,Без,total=0 paper=0 machine=0,total=10 paper=5 machine=5,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,7,110,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,7,Без,total=0 paper=0 machine=0,total=2 paper=0 machine=2,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,8,110,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,8,Без,total=0 paper=0 machine=0,total=2 paper=1 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,12,101,total=5 paper=0 machine=5,total=10 paper=5 machine=5,unknown_cause
080300010,preferences,candidate,12,103,total=6 paper=5 machine=1,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300010,preferences,candidate,12,109,total=2 paper=1 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,12,110,total=12 paper=0 machine=12,total=1 paper=0 machine=1,unknown: large difference
080300010,preferences,candidate,12,Без,total=11 paper=11 machine=0,total=23 paper=11 machine=12,unknown_cause
080300010,preferences,candidate,13,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,13,104,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,13,106,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,13,110,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,13,Без,total=0 paper=0 machine=0,total=3 paper=1 machine=2,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,16,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,16,104,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,16,106,total=1 paper=1 machine=0,EXTRA,extra_data
080300010,preferences,candidate,16,110,total=1 paper=0 machine=1,EXTRA,extra_data
080300010,preferences,candidate,16,Без,total=0 paper=0 machine=0,total=2 paper=1 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,17,101,total=0 paper=0 machine=0,total=3 paper=2 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,17,102,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,17,103,total=1 paper=0 machine=1,total=1 paper=1 machine=0,possible_ocr: small difference
080300010,preferences,candidate,17,104,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,17,107,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,17,108,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,17,110,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,17,Без,total=1 paper=1 machine=0,total=5 paper=2 machine=3,likely_ocr: single digit differs
080300010,preferences,candidate,18,101,total=0 paper=0 machine=0,total=10 paper=5 machine=5,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,18,102,total=5 paper=5 machine=0,total=5 paper=0 machine=5,possible_ocr: small difference
080300010,preferences,candidate,18,103,total=5 paper=0 machine=5,total=5 paper=5 machine=0,possible_ocr: small difference
080300010,preferences,candidate,18,104,total=10 paper=5 machine=5,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,18,105,total=0 paper=0 machine=0,total=6 paper=6 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,18,106,total=6 paper=6 machine=0,total=1 paper=1 machine=0,likely_ocr: single digit differs
080300010,preferences,candidate,18,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,18,110,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,18,Без,total=1 paper=1 machine=0,total=17 paper=8 machine=9,unknown_cause
080300010,preferences,candidate,19,101,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,19,103,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,19,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,26,101,total=0 paper=0 machine=0,total=2 paper=0 machine=2,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,26,102,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,26,103,total=2 paper=0 machine=2,total=2 paper=1 machine=1,possible_ocr: small difference
080300010,preferences,candidate,26,104,total=2 paper=1 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,26,106,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,26,107,total=2 paper=1 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,26,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,26,109,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,26,110,total=0 paper=0 machine=0,total=2 paper=0 machine=2,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,26,Без,total=2 paper=0 machine=2,total=5 paper=3 machine=2,likely_ocr: single digit differs
080300010,preferences,candidate,27,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,28,101,total=0 paper=0 machine=0,total=6 paper=3 machine=3,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,28,102,total=3 paper=3 machine=0,total=1 paper=0 machine=1,likely_ocr: single digit differs
080300010,preferences,candidate,28,103,total=3 paper=0 machine=3,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,28,104,total=1 paper=0 machine=1,total=3 paper=0 machine=3,likely_ocr: single digit differs
080300010,preferences,candidate,28,105,total=0 paper=0 machine=0,total=2 paper=1 machine=1,likely_ocr: value missed (read as 0/empty)
080300010,preferences,candidate,28,106,total=4 paper=1 machine=3,total=2 paper=0 machine=2,likely_ocr: single digit differs
080300010,preferences,candidate,28,107,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,28,108,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300010,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=6 paper=3 machine=3,likely_ocr: value missed (read as 0/empty)
080300011,protocol,voted_count,,,133,233,likely_ocr: single digit differs
080300011,votes,party_votes,4,,total=9 paper=0 machine=9,total=17 paper=8 machine=9,likely_ocr: value missed (read as 0/empty)
080300011,votes,party_votes,7,,total=10 paper=0 machine=10,total=14 paper=4 machine=10,likely_ocr: value missed (read as 0/empty)
080300011,votes,party_votes,12,,total=39 paper=0 machine=39,total=77 paper=38 machine=39,likely_ocr: value missed (read as 0/empty)
080300011,votes,party_votes,13,,total=3 paper=0 machine=3,total=9 paper=6 machine=3,likely_ocr: value missed (read as 0/empty)
080300011,votes,party_votes,17,,total=0 paper=0 machine=0,total=10 paper=9 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,votes,party_votes,18,,total=37 paper=15 machine=22,total=49 paper=27 machine=22,unknown_cause
080300011,votes,party_votes,25,,total=1 paper=1 machine=0,total=2 paper=1 machine=1,possible_ocr: small difference
080300011,preferences,candidate,2,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
